"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 06/12/2020 15:42:02",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave generico","Generico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2020","01","21/02/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1301.01","1","CUOTA",""
"2019","12","21/01/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","330.26","1","COSTO/",""
"2019","12","21/01/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","761.78","1","CUOTA",""
"2019","12","21/01/2020 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1297.78","1","CUOTA",""
"2019","11","20/12/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","330.26","1","COSTO/",""
"2019","11","20/12/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","761.78","1","CUOTA",""
"2019","11","20/12/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1297.74","1","CUOTA",""
"2019","10","28/11/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","329.56","1","COSTO/",""
"2019","10","28/11/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","760.13","1","CUOTA",""
"2019","10","28/11/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1294.98","1","CUOTA",""
"2019","09","21/10/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","327.64","1","COSTO/","NULL"
"2019","09","21/10/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","002","TARIFA DE 39 Y 40 M3, SERVICIO MENSUAL","756.53","1","CUOTA","NULL"
"2019","09","21/10/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","003","TARIFA DE 54 Y 55 M3, SERVICIO MENSUAL","1288.86","1","CUOTA","NULL"
"2019","08","20/09/2019 12:00:00 a. m.","05","Monterrey, N.L.","3. Vivienda","3.1. Costo de uso de vivienda","3.1.1. Costo de uso de vivienda","42 Vivienda propia","141","Derechos por el suministro de agua","001","TARIFA DE 24 Y 25 M3, SERVICIO MENSUAL","326.63","1","COSTO/","NULL"
